map_key,location_name,route_level_min,route_level_max,encounter_type,time_of_day,slot_index,odds_percent,species_display,species_constant,level_min,level_max
ROUTE_9,Route 9,16,17,land,Day,3,10,Rockruff,SPECIES_ROCKRUFF,17,17
ROUTE_9,Route 9,16,17,land,Day,4,5,Drilbur,SPECIES_DRILBUR,17,17
ROUTE_9,Route 9,16,17,land,Day,5,5,Sandshrew,SPECIES_SANDSHREW,17,17
ROUTE_9,Route 9,16,17,land,Day,6,1,Spearow,SPECIES_SPEAROW,16,17
ROUTE_9,Route 9,16,17,land,Day,7,5,Machop,SPECIES_MACHOP,16,17
ROUTE_9,Route 9,16,17,land,Day,8,3,Roggenrola,SPECIES_ROGGENROLA,16,17
ROUTE_9,Route 9,16,17,land,Day,9,4,Rockruff,SPECIES_ROCKRUFF,16,17
ROUTE_9,Route 9,16,17,land,Day,10,1,Drilbur,SPECIES_DRILBUR,17,17
ROUTE_9,Route 9,16,17,land,Day,11,1,Sandshrew,SPECIES_SANDSHREW,17,17
ROUTE_9,Route 9,16,17,land,Night,0,30,Mankey,SPECIES_MANKEY,16,17
ROUTE_9,Route 9,16,17,land,Night,1,20,Sandshrew,SPECIES_SANDSHREW,16,17
ROUTE_9,Route 9,16,17,land,Night,2,15,Ekans,SPECIES_EKANS,16,17
ROUTE_9,Route 9,16,17,land,Night,3,10,Roggenrola,SPECIES_ROGGENROLA,17,17
ROUTE_9,Route 9,16,17,land,Night,4,5,Rockruff,SPECIES_ROCKRUFF,17,17
ROUTE_9,Route 9,16,17,land,Night,5,5,Drilbur,SPECIES_DRILBUR,17,17
ROUTE_9,Route 9,16,17,land,Night,6,1,Machop,SPECIES_MACHOP,16,17
ROUTE_9,Route 9,16,17,land,Night,7,5,Ekans,SPECIES_EKANS,16,17
ROUTE_9,Route 9,16,17,land,Night,8,3,Sandshrew,SPECIES_SANDSHREW,16,17
ROUTE_9,Route 9,16,17,land,Night,9,4,Rockruff,SPECIES_ROCKRUFF,16,17
ROUTE_9,Route 9,16,17,land,Night,10,1,Drilbur,SPECIES_DRILBUR,17,17
ROUTE_9,Route 9,16,17,land,Night,11,1,Spearow,SPECIES_SPEAROW,17,17
ROUTE_10,Route 10,16,17,land,Morning,0,30,Voltorb,SPECIES_VOLTORB,16,17
ROUTE_10,Route 10,16,17,land,Morning,1,20,Blitzle,SPECIES_BLITZLE,16,17
ROUTE_10,Route 10,16,17,land,Morning,2,15,Pikipek,SPECIES_PIKIPEK,16,17
ROUTE_10,Route 10,16,17,land,Morning,3,10,Lillipup,SPECIES_LILLIPUP,17,17
ROUTE_10,Route 10,16,17,land,Morning,4,5,Yungoos,SPECIES_YUNGOOS,17,17
ROUTE_10,Route 10,16,17,land,Morning,5,5,Patrat,SPECIES_PATRAT,17,17
ROUTE_10,Route 10,16,17,land,Morning,6,1,Grubbin,SPECIES_GRUBBIN,16,17
ROUTE_10,Route 10,16,17,land,Morning,7,5,Blitzle,SPECIES_BLITZLE,16,17
ROUTE_10,Route 10,16,17,land,Morning,8,3,Pikipek,SPECIES_PIKIPEK,16,17
ROUTE_10,Route 10,16,17,land,Morning,9,4,Lillipup,SPECIES_LILLIPUP,16,17
ROUTE_10,Route 10,16,17,land,Morning,10,1,Yungoos,SPECIES_YUNGOOS,17,17
ROUTE_10,Route 10,16,17,land,Morning,11,1,Voltorb,SPECIES_VOLTORB,17,17
ROUTE_10,Route 10,16,17,land,Day,0,30,Blitzle,SPECIES_BLITZLE,16,17
ROUTE_10,Route 10,16,17,land,Day,1,20,Voltorb,SPECIES_VOLTORB,16,17
ROUTE_10,Route 10,16,17,land,Day,2,15,Pikipek,SPECIES_PIKIPEK,16,17
ROUTE_10,Route 10,16,17,land,Day,3,10,Lillipup,SPECIES_LILLIPUP,17,17
ROUTE_10,Route 10,16,17,land,Day,4,5,Yungoos,SPECIES_YUNGOOS,17,17
ROUTE_10,Route 10,16,17,land,Day,5,5,Patrat,SPECIES_PATRAT,17,17
ROUTE_10,Route 10,16,17,land,Day,6,1,Grubbin,SPECIES_GRUBBIN,16,17
ROUTE_10,Route 10,16,17,land,Day,7,5,Blitzle,SPECIES_BLITZLE,16,17
ROUTE_10,Route 10,16,17,land,Day,8,3,Pikipek,SPECIES_PIKIPEK,16,17
ROUTE_10,Route 10,16,17,land,Day,9,4,Lillipup,SPECIES_LILLIPUP,16,17
ROUTE_10,Route 10,16,17,land,Day,10,1,Yungoos,SPECIES_YUNGOOS,17,17
ROUTE_10,Route 10,16,17,land,Day,11,1,Voltorb,SPECIES_VOLTORB,17,17
ROUTE_10,Route 10,16,17,land,Night,0,30,Voltorb,SPECIES_VOLTORB,16,17
ROUTE_10,Route 10,16,17,land,Night,1,20,Blitzle,SPECIES_BLITZLE,16,17
ROUTE_10,Route 10,16,17,land,Night,2,15,Rattata (Alolan),SPECIES_RATTATA_ALOLAN,16,17
ROUTE_10,Route 10,16,17,land,Night,3,10,Purrloin,SPECIES_PURRLOIN,17,17
ROUTE_10,Route 10,16,17,land,Night,4,5,Yungoos,SPECIES_YUNGOOS,17,17
ROUTE_10,Route 10,16,17,land,Night,5,5,Patrat,SPECIES_PATRAT,17,17
ROUTE_10,Route 10,16,17,land,Night,6,1,Grubbin,SPECIES_GRUBBIN,16,17
ROUTE_10,Route 10,16,17,land,Night,7,5,Blitzle,SPECIES_BLITZLE,16,17
ROUTE_10,Route 10,16,17,land,Night,8,3,Purrloin,SPECIES_PURRLOIN,16,17
ROUTE_10,Route 10,16,17,land,Night,9,4,Yungoos,SPECIES_YUNGOOS,16,17
ROUTE_10,Route 10,16,17,land,Night,10,1,Rattata (Alolan),SPECIES_RATTATA_ALOLAN,17,17
ROUTE_10,Route 10,16,17,land,Night,11,1,Voltorb,SPECIES_VOLTORB,17,17
ROUTE_10,Route 10,28,29,water,All,0,60,Goldeen,SPECIES_GOLDEEN,28,29
ROUTE_10,Route 10,28,29,water,All,1,30,Basculin,SPECIES_BASCULIN,28,29
ROUTE_10,Route 10,28,29,water,All,2,5,Psyduck,SPECIES_PSYDUCK,28,29
ROUTE_10,Route 10,28,29,water,All,3,4,Wishiwashi,SPECIES_WISHIWASHI,29,29
ROUTE_10,Route 10,28,29,water,All,4,1,Goldeen,SPECIES_GOLDEEN,29,29
ROUTE_10,Route 10,28,29,old_rod,All,0,70,Goldeen,SPECIES_GOLDEEN,28,29
ROUTE_10,Route 10,28,29,old_rod,All,1,30,Basculin,SPECIES_BASCULIN,28,29
ROUTE_10,Route 10,28,29,good_rod,All,0,60,Goldeen,SPECIES_GOLDEEN,28,29
ROUTE_10,Route 10,28,29,good_rod,All,1,20,Basculin,SPECIES_BASCULIN,28,29
ROUTE_10,Route 10,28,29,good_rod,All,2,20,Wishiwashi,SPECIES_WISHIWASHI,28,29
ROUTE_10,Route 10,28,29,super_rod,All,0,40,Basculin,SPECIES_BASCULIN,28,29
ROUTE_10,Route 10,28,29,super_rod,All,1,40,Goldeen,SPECIES_GOLDEEN,28,29
ROUTE_10,Route 10,28,29,super_rod,All,2,15,Wishiwashi,SPECIES_WISHIWASHI,28,29
ROUTE_10,Route 10,28,29,super_rod,All,3,4,Basculin,SPECIES_BASCULIN,29,29
ROUTE_10,Route 10,28,29,super_rod,All,4,1,Wishiwashi,SPECIES_WISHIWASHI,29,29
ROUTE_7,Route 7,35,37,land,Morning,0,30,Vulpix,SPECIES_VULPIX,35,36
ROUTE_7,Route 7,35,37,land,Morning,1,20,Ponyta,SPECIES_PONYTA,35,36
ROUTE_7,Route 7,35,37,land,Morning,2,15,Minccino,SPECIES_MINCCINO,35,36
ROUTE_7,Route 7,35,37,land,Morning,3,10,Deerling,SPECIES_DEERLING,36,37
ROUTE_7,Route 7,35,37,land,Morning,4,5,Trumbeak,SPECIES_TRUMBEAK,36,37
ROUTE_7,Route 7,35,37,land,Morning,5,5,Lillipup,SPECIES_LILLIPUP,36,37
ROUTE_7,Route 7,35,37,land,Morning,6,1,Cinccino,SPECIES_CINCCINO,36,37
ROUTE_7,Route 7,35,37,land,Morning,7,5,Ponyta,SPECIES_PONYTA,36,37
ROUTE_7,Route 7,35,37,land,Morning,8,3,Deerling,SPECIES_DEERLING,36,37
ROUTE_7,Route 7,35,37,land,Morning,9,4,Trumbeak,SPECIES_TRUMBEAK,36,37
ROUTE_7,Route 7,35,37,land,Morning,10,1,Herdier,SPECIES_HERDIER,37,37
ROUTE_7,Route 7,35,37,land,Morning,11,1,Sawsbuck,SPECIES_SAWSBUCK,37,37
ROUTE_7,Route 7,35,37,land,Day,0,30,Ponyta,SPECIES_PONYTA,35,36
ROUTE_7,Route 7,35,37,land,Day,1,20,Vulpix,SPECIES_VULPIX,35,36
ROUTE_7,Route 7,35,37,land,Day,2,15,Minccino,SPECIES_MINCCINO,35,36
ROUTE_7,Route 7,35,37,land,Day,3,10,Deerling,SPECIES_DEERLING,36,37
ROUTE_7,Route 7,35,37,land,Day,4,5,Trumbeak,SPECIES_TRUMBEAK,36,37
ROUTE_7,Route 7,35,37,land,Day,5,5,Lillipup,SPECIES_LILLIPUP,36,37
ROUTE_7,Route 7,35,37,land,Day,6,1,Cinccino,SPECIES_CINCCINO,36,37
ROUTE_7,Route 7,35,37,land,Day,7,5,Ponyta,SPECIES_PONYTA,36,37
ROUTE_7,Route 7,35,37,land,Day,8,3,Deerling,SPECIES_DEERLING,36,37
ROUTE_7,Route 7,35,37,land,Day,9,4,Trumbeak,SPECIES_TRUMBEAK,36,37
ROUTE_7,Route 7,35,37,land,Day,10,1,Herdier,SPECIES_HERDIER,37,37
ROUTE_7,Route 7,35,37,land,Day,11,1,Sawsbuck,SPECIES_SAWSBUCK,37,37
ROUTE_7,Route 7,35,37,land,Night,0,30,Vulpix,SPECIES_VULPIX,35,36
ROUTE_7,Route 7,35,37,land,Night,1,20,Purrloin,SPECIES_PURRLOIN,35,36
ROUTE_7,Route 7,35,37,land,Night,2,15,Rattata (Alolan),SPECIES_RATTATA_ALOLAN,35,36
ROUTE_7,Route 7,35,37,land,Night,3,10,Minccino,SPECIES_MINCCINO,36,37
ROUTE_7,Route 7,35,37,land,Night,4,5,Deerling,SPECIES_DEERLING,36,37
ROUTE_7,Route 7,35,37,land,Night,5,5,Lillipup,SPECIES_LILLIPUP,36,37
ROUTE_7,Route 7,35,37,land,Night,6,1,Liepard,SPECIES_LIEPARD,36,37
ROUTE_7,Route 7,35,37,land,Night,7,5,Purrloin,SPECIES_PURRLOIN,36,37
ROUTE_7,Route 7,35,37,land,Night,8,3,Rattata (Alolan),SPECIES_RATTATA_ALOLAN,36,37
ROUTE_7,Route 7,35,37,land,Night,9,4,Trumbeak,SPECIES_TRUMBEAK,36,37
ROUTE_7,Route 7,35,37,land,Night,10,1,Gumshoos,SPECIES_GUMSHOOS,37,37
ROUTE_7,Route 7,35,37,land,Night,11,1,Sawsbuck,SPECIES_SAWSBUCK,37,37
ROUTE_8,Route 8,35,37,land,Morning,0,30,Grimer,SPECIES_GRIMER,35,36
ROUTE_8,Route 8,35,37,land,Morning,1,20,Koffing,SPECIES_KOFFING,35,36
ROUTE_8,Route 8,35,37,land,Morning,2,15,Trubbish,SPECIES_TRUBBISH,35,36
ROUTE_8,Route 8,35,37,land,Morning,3,10,Purrloin,SPECIES_PURRLOIN,36,37
ROUTE_8,Route 8,35,37,land,Morning,4,5,Scraggy,SPECIES_SCRAGGY,36,37
ROUTE_8,Route 8,35,37,land,Morning,5,5,Yungoos,SPECIES_YUNGOOS,36,37
ROUTE_8,Route 8,35,37,land,Morning,6,1,Weezing,SPECIES_WEEZING,36,37
ROUTE_8,Route 8,35,37,land,Morning,7,5,Grimer (Alolan),SPECIES_GRIMER_ALOLAN,36,37
ROUTE_8,Route 8,35,37,land,Morning,8,3,Trubbish,SPECIES_TRUBBISH,36,37
ROUTE_8,Route 8,35,37,land,Morning,9,4,Purrloin,SPECIES_PURRLOIN,36,37
ROUTE_8,Route 8,35,37,land,Morning,10,1,Liepard,SPECIES_LIEPARD,37,37
ROUTE_8,Route 8,35,37,land,Morning,11,1,Garbodor,SPECIES_GARBODOR,37,37
ROUTE_8,Route 8,35,37,land,Day,0,30,Koffing,SPECIES_KOFFING,35,36
ROUTE_8,Route 8,35,37,land,Day,1,20,Grimer,SPECIES_GRIMER,35,36
ROUTE_8,Route 8,35,37,land,Day,2,15,Trubbish,SPECIES_TRUBBISH,35,36
ROUTE_8,Route 8,35,37,land,Day,3,10,Scraggy,SPECIES_SCRAGGY,36,37
ROUTE_8,Route 8,35,37,land,Day,4,5,Purrloin,SPECIES_PURRLOIN,36,37
ROUTE_8,Route 8,35,37,land,Day,5,5,Yungoos,SPECIES_YUNGOOS,36,37
ROUTE_8,Route 8,35,37,land,Day,6,1,Weezing,SPECIES_WEEZING,36,37
ROUTE_8,Route 8,35,37,land,Day,7,5,Grimer (Alolan),SPECIES_GRIMER_ALOLAN,36,37
ROUTE_8,Route 8,35,37,land,Day,8,3,Trubbish,SPECIES_TRUBBISH,36,37
ROUTE_8,Route 8,35,37,land,Day,9,4,Gumshoos,SPECIES_GUMSHOOS,36,37
ROUTE_8,Route 8,35,37,land,Day,10,1,Liepard,SPECIES_LIEPARD,37,37
ROUTE_8,Route 8,35,37,land,Day,11,1,Garbodor,SPECIES_GARBODOR,37,37
ROUTE_8,Route 8,35,37,land,Night,0,30,Grimer (Alolan),SPECIES_GRIMER_ALOLAN,35,36
ROUTE_8,Route 8,35,37,land,Night,1,20,Rattata (Alolan),SPECIES_RATTATA_ALOLAN,35,36
ROUTE_8,Route 8,35,37,land,Night,2,15,Koffing,SPECIES_KOFFING,35,36
ROUTE_8,Route 8,35,37,land,Night,3,10,Trubbish,SPECIES_TRUBBISH,36,37
ROUTE_8,Route 8,35,37,land,Night,4,5,Purrloin,SPECIES_PURRLOIN,36,37
ROUTE_8,Route 8,35,37,land,Night,5,5,Scraggy,SPECIES_SCRAGGY,36,37
ROUTE_8,Route 8,35,37,land,Night,6,1,Weezing,SPECIES_WEEZING,36,37
ROUTE_8,Route 8,35,37,land,Night,7,5,Raticate (Alolan),SPECIES_RATICATE_ALOLAN,36,37
ROUTE_8,Route 8,35,37,land,Night,8,3,Trubbish,SPECIES_TRUBBISH,36,37
ROUTE_8,Route 8,35,37,land,Night,9,4,Liepard,SPECIES_LIEPARD,36,37
ROUTE_8,Route 8,35,37,land,Night,10,1,Gumshoos,SPECIES_GUMSHOOS,37,37
ROUTE_8,Route 8,35,37,land,Night,11,1,Garbodor,SPECIES_GARBODOR,37,37
ROUTE_6,Route 6,38,39,land,Morning,0,30,Psyduck,SPECIES_PSYDUCK,38,39
ROUTE_6,Route 6,38,39,land,Morning,1,20,Minccino,SPECIES_MINCCINO,38,39
ROUTE_6,Route 6,38,39,land,Morning,2,15,Deerling,SPECIES_DEERLING,38,39
ROUTE_6,Route 6,38,39,land,Morning,3,10,Ducklett,SPECIES_DUCKLETT,39,39
ROUTE_6,Route 6,38,39,land,Morning,4,5,Comfey,SPECIES_COMFEY,39,39
ROUTE_6,Route 6,38,39,land,Morning,5,5,Lillipup,SPECIES_LILLIPUP,39,39
ROUTE_6,Route 6,38,39,land,Morning,6,1,Golduck,SPECIES_GOLDUCK,38,39
ROUTE_6,Route 6,38,39,land,Morning,7,5,Minccino,SPECIES_MINCCINO,38,39
ROUTE_6,Route 6,38,39,land,Morning,8,3,Deerling,SPECIES_DEERLING,38,39
ROUTE_6,Route 6,38,39,land,Morning,9,4,Ducklett,SPECIES_DUCKLETT,38,39
ROUTE_6,Route 6,38,39,land,Morning,10,1,Herdier,SPECIES_HERDIER,39,39
ROUTE_6,Route 6,38,39,land,Morning,11,1,Cinccino,SPECIES_CINCCINO,39,39
ROUTE_6,Route 6,38,39,land,Day,0,30,Psyduck,SPECIES_PSYDUCK,38,39
ROUTE_6,Route 6,38,39,land,Day,1,20,Ducklett,SPECIES_DUCKLETT,38,39
ROUTE_6,Route 6,38,39,land,Day,2,15,Minccino,SPECIES_MINCCINO,38,39
ROUTE_6,Route 6,38,39,land,Day,3,10,Deerling,SPECIES_DEERLING,39,39
ROUTE_6,Route 6,38,39,land,Day,4,5,Comfey,SPECIES_COMFEY,39,39
ROUTE_6,Route 6,38,39,land,Day,5,5,Lillipup,SPECIES_LILLIPUP,39,39
ROUTE_6,Route 6,38,39,land,Day,6,1,Golduck,SPECIES_GOLDUCK,38,39
ROUTE_6,Route 6,38,39,land,Day,7,5,Ducklett,SPECIES_DUCKLETT,38,39
ROUTE_6,Route 6,38,39,land,Day,8,3,Minccino,SPECIES_MINCCINO,38,39
ROUTE_6,Route 6,38,39,land,Day,9,4,Deerling,SPECIES_DEERLING,38,39
ROUTE_6,Route 6,38,39,land,Day,10,1,Swanna,SPECIES_SWANNA,39,39
ROUTE_6,Route 6,38,39,land,Day,11,1,Sawsbuck,SPECIES_SAWSBUCK,39,39
ROUTE_6,Route 6,38,39,land,Night,0,30,Psyduck,SPECIES_PSYDUCK,38,39
ROUTE_6,Route 6,38,39,land,Night,1,20,Purrloin,SPECIES_PURRLOIN,38,39
ROUTE_6,Route 6,38,39,land,Night,2,15,Ducklett,SPECIES_DUCKLETT,38,39
ROUTE_6,Route 6,38,39,land,Night,3,10,Minccino,SPECIES_MINCCINO,39,39
ROUTE_6,Route 6,38,39,land,Night,4,5,Comfey,SPECIES_COMFEY,39,39
ROUTE_6,Route 6,38,39,land,Night,5,5,Deerling,SPECIES_DEERLING,39,39
ROUTE_6,Route 6,38,39,land,Night,6,1,Golduck,SPECIES_GOLDUCK,38,39
ROUTE_6,Route 6,38,39,land,Night,7,5,Purrloin,SPECIES_PURRLOIN,38,39
ROUTE_6,Route 6,38,39,land,Night,8,3,Ducklett,SPECIES_DUCKLETT,38,39
ROUTE_6,Route 6,38,39,land,Night,9,4,Lillipup,SPECIES_LILLIPUP,38,39
ROUTE_6,Route 6,38,39,land,Night,10,1,Liepard,SPECIES_LIEPARD,39,39
ROUTE_6,Route 6,38,39,land,Night,11,1,Sawsbuck,SPECIES_SAWSBUCK,39,39
